tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg
CHN-0913,Chinstrap,47.85,20.12,199.0,2540.0,Juvenile,F,Biscoe West,unknown,2023-11-04,Underweight,PAPRI2023,Yes,2023-10-22
GEN-0889,Gentoo,46.81,17.4,221.8,5179.0,Adult,,Dream South,Dream,2023-08-09,Healthy,PAPRI2023,Yes,2023-08-01
CHN-0914,Chinstrap,46.49,15.48,195.2,2500.0,Chick,,Cormorant East,Cormorant,2021-09-02,Underweight,PAPRI2021,Yes,2021-08-28
GEN-0890,Gentoo,44.62,16.99,230.0,5082.0,Adult,,,Dream,2024-05-01,Healthy,PAPRI2024,Yes,2024-04-18
,Adelie,41.74,19.94,182.1,3516.0,Adult,,Shortcut Point,Shortcut,2022-01-19,Underweight,PAPRI2022,No,
,Adelie,43.86,17.06,189.5,2709.0,Juvenile,Female,Dream South,unknown,2023-06-09,N/A,,Yes,2023-05-27
CHN-0915,Chinstrap,53.66,,193.3,3263.0,Adult,,Biscoe West,Biscoe,2023-11-15,Underweight,PAPRI2023,No,
,Chinstrap,51.75,18.74,204.5,2570.0,Juvenile,,Dream South,Dream,2021-03-26,Underweight,PAPRI2021,Yes,2021-03-21
CHN-0916,Chinstrap,48.73,17.78,206.9,3408.0,Adult,Female,Cormorant East,Cormorant,,Underweight,PAPRI2024,Yes,2024-10-31
GEN-0891,Gentoo,45.38,13.82,221.9,3482.0,Juvenile,,Biscoe West,Biscoe,2021-02-06,Underweight,PAPRI2021,Yes,2021-01-27
ADE-0909,Adelie,35.7,16.16,191.8,2942.0,Juvenile,,Biscoe West,cormor,2022-09-08,Underweight,,Yes,2022-09-05
GEN-0892,Gentoo,49.22,15.85,221.7,5171.0,Adult,?,Biscoe West,Biscoe,2024-04-05,Healthy,PAPRI2024,Yes,2024-03-23
,Adelie,34.45,18.94,194.5,4144.0,Adult,Male,Cormorant East,Cormorant,2022-09-24,Overweight,PAPRI2022,Yes,2022-09-19
CHN-0917,Chinstrap,43.09,15.7,200.4,3085.0,Juvenile,,Biscoe West,Biscoe,2021-02-19,,PAPRI2021,Yes,2021-02-08
GEN-0893,Gentoo,52.09,15.24,214.1,5157.0,Adult,,,Torgersen,,Healthy,PAPRI2019,Yes,2019-11-29
,Chinstrap,47.4,19.84,205.3,2500.0,Chick,,Torgersen North,Torgersen,202-08-24,Underweight,PAPRI2020,Yes,2020-12-17
ADE-0910,Adelie,,19.61,183.4,2500.0,Chick,,Dream South,,2020-07-16,Underweight,PAPRI2020,No,
GEN-0894,Gentoo,38.82,16.23,227.8,4517.0,Adult,Female,dream island,Dream,2024-12-06,under weight,,Yes,2024-11-30
,Chinstrap,46.31,18.3,211.1,3837.0,Adult,,Biscoe West,Biscoe,2021-12-16,Overweight,PAPRI2021,Yes,2021-12-13
ADE-0911,Adelie,40.42,19.99,183.7,4252.0,Adult,,,Cormorant,,Overweight,PAPRI2020,No,
CHN-0918,Chinstrap,,15.9,203.6,3428.0,Adult,,Torgersen North,Torgersen,2023-09-21,Healthy,PAPRI2023,,2023-09-08
,Adelie,33.64,17.21,200.1,,Chick,Female,Torgersen North,Torgersen,2022-03-12,Unwell,PAPRI2022,Yes,2022-03-03
CHN-0919,Chinstrap,43.06,20.77,196.8,3322.0,Juvenile,,Torgersen North,Torgersen,2023-01-25,Healthy,PAPRI2023,,2023-01-15
CHN-0920,Chinstrap,47.29,16.42,185.28468186979657,3051.0,Juvenile,Male,Torgersen North,Torgersen,2024-13-21,Underweight,PAPRI2022,Yes,2022-02-07
,Chinstrap,44.7,19.4,194.15084005406695,3953.0,Adult,Female,Dream South,Dream,202-04-18,Healthy,PAPRI2022,Yes,2022-09-16
CHN-0921,Chinstrap,54.55,17.710927681334685,203.5,4153.0,Adult,Unknown,Biscoe West,,2022-01-17,Overwight,PAPRI2022,Yes,2022-01-11
,Gentoo,54.26,13.360379263341992,203.79009192335013,5247.0,Adult,Female,Dream South,Dream,2020-03-23,Healthy,PAPRI2020,Yes,2020-03-15
GEN-0895,Gentoo,46.24,14.2,218.9,4927.0,,,Shortcut Point,Shortcut,2021-02-01,Healthy,PAPRI2021,Yes,2021-01-31
ADE-0912,Adelie,34.45,18.92,188.4,3131.0,chik,Female,,Biscoe,2024-99-02,Underweight,PAPR12021,Yes,2021-10-11
GEN-0896,Gentoo,49.56,16.53,210.1,4763.0,Adult,Male,Torgersen North,Torgersen,2022-07-17,Healthy,PAPRI2022,Yes,2022-07-17
,Chinstrap,42.77,18.53,181.6,3423.0,Adult,,Shortcut Point,Shortcut,2024-00-25,Underweight,PAPRI2022,Yes,2022-06-19
CHN-0922,Chinstrap,54.25,20.28,,3357.0,Adult,,Cormorant East,,2024-05-03,Underweight,PAPRI2024,Yes,2024-05-03
,Chinstrap,47.78,17.67,197.1,3490.0,Adult,,Dream South,,2021-06-09,,PAPRI2021,No,
ADE-0913,Adelie,40.488494981346925,17.24,194.9,3024.0,Juvenile,,,cormor,2024-01-22,Underweight,PAPRI2024,Yes,2024-01-08
CHN-0923,Chinstrap,46.82,18.07,,3460.0,Adult,Female,,Biscoe,2024-09-01,Healthy,PAPRI2024,Yes,2024-08-30
GEN-0897,Gentoo,48.29,16.92,216.2,3079.0,Chick,Female,Torgersen North,torg,2022-11-08,Underweight,PAPRI2022,Yes,2022-10-27
GEN-0898,Gentoo,45.98,15.73,226.2,5903.0,Adult,Male,Cormorant East,Cormorant,2022-02-23,Overweight,PAPRI2022,Yes,2022-02-12
,Gentoo,50.19,15.69,217.9,4033.0,Juvenile,Female,Dream South,Dream,2024-09-24,Underweight,PAPRI2024,Yes,2024-09-15
,Adelie,37.12643676698272,19.69,188.6,3115.0,Adult,,Torgersen North,Torgersen,2019-12-08,Healthy,PAPRI2019,Yes,2019-12-02
,Adelie,38.15,15.58,201.2,3799.0,Adult,Male,Cormorant East,Cormorant,2020-06-11,Overweight,PAPRI2020,Yes,2020-05-29
GEN-0899,Gentoo,43.19,17.96,209.7,,Juvenile,,Torgersen North,Torgersen,2023-06-10,Healthy,PAPRI2023,Yes,2023-06-07
ADE-0915,Adelie,38.33,20.57,194.4,,Adult,Male,Shortcut Point,Shortcut,2021-10-03,Overweight,,Yes,2021-09-29
ADE-0916,Adelie,32.0,19.2,198.4,2500.0,Chick,,Torgersen,Shortcut,2023-01-27,Underweight,PAPRI2023,No,
,Adelie,38.23,,208.42797017234028,3620.3485763589156,Adult,Male,Cormorant East,unknown,2019-11-22,Healthy,PAPRI2019,Yes,2019-11-12
GEN-0900,Gentoo,,14.54,200.1,2735.0,Chick,,Dream South,Dream,2024-12-14,Healthy,PAPRI2021,Yes,2021-07-29
,Gentoo,49.9,15.24,217.0,3862.0,Juvenile,Female,Shortcut Point,,2024-12-24,Underweight,PAPRI2024,Yes,2024-12-24
,Chinstrap,47.16,,189.9,3098.0,Juvenile,,Dream South,,2022-12-04,Underweight,STUDY_2022,Yes,2022-11-20
CHN-0924,Chinstrap,46.41,13.38,192.5,2821.0,Juvenile,Female,,Torgersen,2022-03-27,Underweight,PAPRI2022,Yes,2022-03-20
ADE-0917,Adelie,42.77,18.3,186.3,3897.0,Adult,,Biscoe West,Biscoe,2021-04-07,Healthy,PAPRI2021,Yes,2021-03-28
CHN-0925,Chinstrap,43.38,17.92,,3621.0,Adult,Male,Torgersen North,,2022-10-02,Critically Ill,PAPRI2022,Yes,2022-09-22
ADE-0918,Adelie,43.8,17.04,196.5,3414.0,,Female,Cormorant East,Cormorant,2024-07-10,Healthy,PAPRI2024,Yes,2024-07-09
GEN-0901,Gentoo,42.02163835621345,15.45,211.9,4515.0,Adult,Female,Dream South,Dream,,Healthy,PAPRI2023,Yes,2023-07-28
GEN-0902,Gentoo,54.47,,221.9,5639.0,Adult,Male,Biscoe West,Biscoe,2021-02-11,Unwell,PAPRI2021,Yes,2021-01-31
GEN-0903,,47.95,,221.8,3427.6503482593207,Adult,,,Cormorant,2021-03-20,Underweight,PAPRI2021,Yes,2021-03-19
GEN-0904,Gentoo,46.71,13.46,,2680.0,Chick,,Cormorant East,Cormorant,,,PAPRI2021,Yes,2021-05-14
,Adelie,38.02,17.97,195.4,3620.0,Adult,,Cormorant East,Cormorant,2022-08-11,ok,PAPRI2022,Yes,2022-08-07
,Chinstrap,43.12,17.28,191.9,2500.0,Chick,,Biscoe West,Biscoe,2019-11-24,,PAPRI2019,No,
CHN-0926,Chinstrap,45.21,19.060810177311478,177.54100891068367,3532.0,Adult,,,Dream,2024-02-01,Healthy,PAPRI2024,Yes,2024-01-27
GEN-0905,Gentoo,47.44,16.53,208.3,5453.0,Adult,,TORGERSEN 4,dreamland,2023-09-27,Healthy,PAPRI2023,Yes,2023-09-20
CHN-0927,Chinstrap,45.96,16.76,198.4377148826472,3641.0,Adult,Female,Dream South,Dream,2024-12-25,Healthy,PAPRI2024,Yes,2024-12-12
,adeleie,41.96,16.0,184.2,3926.0,Adult,Male,Unknown,short cut,2022-08-19,Healthy,PAPRI2022,Yes,2022-08-08
GEN-0906,Gentoo,47.91,15.93,219.1,,Adult,,Cormorant East,Cormorant,2023-03-14,Overweight,PAPRI2023,Yes,2023-03-10
CHN-0928,Chinstrap,50.45,17.72,184.4,3887.0,Adult,Female,Cormorant East,,2022-12-09,Overweight,PAPRI2022,Yes,2022-11-25
CHN-0929,Chinstrap,47.16,20.12,184.9,3157.0,Adult,?,Shortcut Point,Shortcut,error,Underweight,,Yes,2020-06-16
,Chinstrap,48.19,18.91,202.1,3610.0,Adult,Female,Biscoe West,Biscoe,2023-01-13,Healthy,PAPRI2023,Yes,2022-12-30
,Adelie,37.92,20.19,182.2,4350.0,Adult,Male,Cormorant East,Cormorant,2021-11-08,Overweight,PAPRI2021,,2021-10-25
,Adelie,37.73,18.98,197.7,,Adult,,Dream South,Dream,2024-04-06,,PAPRI2024,Yes,2024-04-05
,Gentoo,47.2345853225082,16.14,225.6,3803.0,Chick,Male,dream,Biscoe,2020-01-23,Underweight,PAPRI2020,Yes,2020-01-18
,Gentoo,51.34,13.8,,3609.0,Juvenile,Female,Torgersen North,,2024-09-22,Underweight,PAPRI2024,No,
ADE-0919,Adelie,38.77,20.51,202.4,3778.0,Adult,N/A,Shortcut Point,Shortcut,2023-06-20,Overweight,PAPRI2023,Yes,2023-06-06
GEN-0907,Gentoo,48.36,13.49,,5282.0,Adult,,Dream South,Dream,2022-01-27,Healthy,PAPRI2022,No,
GEN-0908,Gentoo,,13.74,215.1,3256.0,,,Dream South,Dream,2023-12-02,Critically Ill,PAPRI2023,Yes,2023-11-26
GEN-0909,Gentoo,48.81,14.08,206.8,3909.0,Juvenile,Female,Torgersen North,Torgersen,9999-99-99,,PAPRI2024,Yes,2024-11-03
ADE-0920,Adelie,40.55,,194.6,3637.0,Adult,Male,Torgersen North,Torgersen,2020-12-30,Healthy,PAPRI2020,Yes,2020-12-30
,Gentoo,,13.0,220.1,3863.0,Juvenile,Female,Biscoe West,Biscoe,2019-12-13,Critically Ill,PAPRI2019,Yes,2019-11-29
GEN-0910,Gentoo,45.51,14.61,215.1,5627.0,Adult,,Shortcut Point,Shortcut,2019-11-20,Overweight,PAPRI2019,Yes,2019-11-15
GEN-0911,Gentto,50.19,14.24,221.1,3163.0,Chick,Male,Torgersen North,Torgersen,2020-09-19,Overweight,PAPR2023,Yes,2020-09-19
GEN-0912,Gentoo,52.25,14.9,215.1,5026.0,Adult,,Biscoe West,Biscoe,2023-09-19,Healthy,PAPRI2023,No,
CHN-0930,Chinstrap,45.39,17.17,,2839.0,Juvenile,Male,Biscoe West,Biscoe,2022-10-17,Underweight,PAPRI2022,Yes,2022-10-15
GEN-0913,Gentoo,44.01,13.0,,3185.0,Chick,,,Shortcut,2020-12-06,N/A,PAPRI2020,No,
,Gentto,47.05,16.2,214.9,4795.0,Adult,,Torgersen North,Torgersen,2022-03-04,Healthy,PAPRI2022,Yes,2022-02-28
,Adelie,40.12,17.63,193.6,3915.0,Adult,Male,Biscoe West,Biscoe,,Healthy,PAPRI2020,Yes,2020-10-09
,Chinstrap,50.21,18.48,,3160.0,Juvenile,,Torgersen North,Torgersen,9999-99-99,Healthy,PAPRI2022,Yes,2022-01-19
CHN-0931,,46.55,20.43,212.4,3128.0,Juvenile,,Biscoe West,Biscoe,2020-09-05,Underweight,PAPRI2020,Yes,2020-08-30
,Chinstrap,51.74,20.49,195.5,3460.0,Adult,,Torgersen North,dreamland,2022-08-27,Healthy,PAPRI2022,Yes,2022-08-20
CHN-0932,Chinstrap,44.431257597156005,16.69,194.5,,Adult,,Cormorant East,Cormorant,2020-09-10,Underweight,PAPRI2020,No,
,Adelie,39.51,15.69,170.0,4145.0,Adult,Male,Dream South,Dream,2024-03-12,Healthy,,Yes,2024-03-09
ADE-0921,Adelie,35.72,16.44,184.1,3614.0,Adult,Female,Cormorant East,Cormorant,,Healthy,PAPRI2023,Yes,2023-05-31
,Adelie,38.8,20.69,193.7,3333.0,Adult,,cormorant NW,Biscoe,2019-10-23,Healthy,PAPRI20X9,,2019-10-11
CHN-0933,Chinstrap,,16.62,202.8,4226.0,Adult,Female,Torgersen North,Torgersen,2023-06-29,Healthy,PAPRI2023,No,
ADE-0922,Adelie,32.77,20.39,188.9,3778.0,Adult,,Biscoe West,Biscoe,2022-12-24,Healthy,PAPRI2022,Yes,2022-12-14
GEN-0914,Gentoo,,15.1,210.2,4032.0,Adult,Female,Biscoe West,Biscoe,2022-11-21,,PAPRI2022,Yes,2022-11-21
,Adelie,36.23,17.92,199.7,3130.0,Juvenile,,Dream South,Dream,2024-02-01,,PAPRI2024,Yes,2024-01-22
GEN-0915,Gentoo,49.45,,209.4,4808.0,Adult,Female,Torgersen North,Torgersen,2023-09-17,Healthy,PAPRI2023,,2023-09-12
,Chinstrap,49.86,18.43,199.2,,Chick,Female,Dream South,Dream,,Underweight,PAPRI2021,No,
CHN-0934,Chinstrap,50.29,18.92,195.5,3314.0,Adult,Female,Biscoe West,Biscoe,2024-05-17,Underweight,PAPRI2024,Yes,2024-05-09
,Gentoo,43.582289128242444,15.18,209.3,4779.0,Adult,Male,Torgersen North,Torgersen,2024-11-20,Healthy,PAPRI2024,Yes,2024-11-10
,Chinstrap,49.47,15.08,199.1,3001.0312031068293,Juvenile,?,Torgersen North,Torgersen,2020-12-13,Underweight,PAPRI2020,Yes,2020-12-11
CHN-0935,Chinstrap,44.80524826414127,20.04,192.6,3464.0,Adult,Female,Torgersen North,Torgersen,2021-09-27,Healthy,PAPRI2021,No,
,adeleie,39.02,18.18,193.4,2657.282934478604,Juvenile,Female,Torgersen North,,2022-03-26,Underweight,PAPRI2022,Yes,2022-03-13
CHN-0936,Chinstrap,46.88,19.86,201.4,2671.0,Juvenile,M,Torgersen North,Torgersen,2022-12-14,Underweight,PAPRI2022,No,
,Adelie,44.00956881615643,18.44,194.1,3884.0,Adult,,Cormorant East,Cormorant,2021-01-25,Overweight,,Yes,2021-01-17
CHN-0937,Chinstrap,44.78,,190.1,2539.0,Chick,Male,Torgersen North,Torgersen,2024-11-11,Underweight,PAPRI2024,Yes,2024-11-02
,Gentoo,,16.0,224.2,,Adult,Male,Cormorant East,Cormorant,2020-10-16,Healthy,papri2024,Yes,2020-10-05
,Gentoo,48.79,14.63,223.2,4473.0,Juvenile,Male,Torgersen North,Torgersen,2019-10-04,,,,2019-10-04
GEN-0916,Gentoo,40.59,14.62,225.3,2500.0,Chick,,Biscoe West,Biscoe,2019-12-28,Critically Ill,PAPRI2019,Yes,2019-12-27
GEN-0917,Gentoo,47.09,14.01,215.9,5069.0,Adult,,Torgersen North,Torgersen,,Healthy,PAPRI2024,Yes,2024-01-29
CHN-0938,Chinstrap,45.17,19.66,202.2,3894.0,Adult,Male,Dream South,Dream,2024-99-28,Critically Ill,PAPRI2022,Yes,2022-05-17
,Chinstrap,50.09,16.82,208.16985440451876,2830.0,Juvenile,Female,Torgersen North,Torgersen,2024-10-24,Underweight,PAPRI2024,Yes,2024-10-24
CHN-0939,Chinstrap,47.75,15.84,201.9,2500.0,Chick,Female,Shortcut Point,Shortcut,2020-06-09,Underweight,PAPRI2020,Yes,2020-06-09
GEN-0918,Gentoo,47.73,16.07,216.5,4649.0,Adult,,,Cormorant,,Healthy,PAPRI2020,No,
,Chinstrap,45.39,15.96,190.6,2631.6319863138538,Juvenile,Female,Cormorant East,Cormorant,2022-04-03,Underweight,PAPRI2022,Yes,2022-04-03
CHN-0940,Chinstrap,45.58,19.57274053782939,200.2,4622.0,Adult,Male,Torgersen North,Torgersen,2024-03-26,,PAPRI2024,Yes,2024-03-20
,Chinstrap,49.27,15.86,195.6,2500.0,Chick,Female,Dream South,Dream,2020-03-26,Underweight,PAPRI2020,Yes,2020-03-21
GEN-0919,Gentoo,47.81928407401949,14.085015008918655,213.6,3948.0,Adult,Female,invalid_colony,,2021-08-10,Healthy,PAPRI2021,Yes,2021-08-08
,Adelie,,18.62,192.3,3829.0,Adult,,Biscoe West,Biscoe,2023-12-09,,PAPRI2023,No,
,Adelie,,16.39,191.8,3960.0,Adult,,,Torgersen,202-05-19,Healthy,PAPRI2024,No,
,Gentoo,47.08,13.71,216.6,4842.0,Adult,Female,Dream South,Dream,2020-03-04,Healthy,PAPRI2020,Yes,2020-03-03
GEN-0920,Gentto,46.99,15.55,218.9,5485.0,Adult,Male,torgersen SE,Dream,2024-04-16,Healthy,PAPRI2024,Yes,2024-04-04
ADE-0923,Adelie,38.2,18.67,196.5,,Juvenile,,Biscoe West,Biscoe,2021-01-16,,PAPRI2021,Yes,2021-01-12
GEN-0921,Gentoo,47.43,15.52,217.7,5523.0,,Female,,Biscoe,,Healthy,PP2020,No,
GEN-0922,Gentoo,49.7430405478624,14.18,222.3,4055.0,Juvenile,Male,Cormorant,Torgersen,2019-12-05,Healthy,PAPRI2019,Yes,2019-11-25
CHN-0941,Chinstrap,50.89,15.16,201.1,3049.0,Adult,Female,dream,,2023-11-22,,PAPRI2023,Yes,2023-11-11
ADE-0924,Adelie,42.95,17.56,189.1,3387.0,Adult,,Dream South,Dream,2020-02-10,Healthy,PAPRI2020,Yes,2020-02-02
,Adelie,45.76251643116308,16.4,195.3,2500.0,Chick,,Cormorant East,Cormorant,2020-10-24,Underweight,PAPRI2020,Yes,2020-10-13
,Adelie,42.16,19.15,182.8,3225.0,Adult,,Torgersen North,Torgersen,2019-10-14,Healthy,,Yes,2019-10-09
GEN-0923,Gentoo,46.32,,230.0,5007.0,Adult,,Dream South,Dream,2019-10-06,Healthy,PAPRI2019,Yes,2019-10-02
ADE-0925,adeleie,38.19,18.56,180.2,3397.0,Adult,Female,Dream South,Dream,2019-12-07,Healthy,,Yes,2019-11-25
CHN-0942,Chinstrap,47.52,19.55,194.3,3752.0,Adult,Male,Torgersen North,Torgersen,2020-05-15,Healthy,PAPRI2020,,2020-05-04
,Gentoo,48.77,13.0,216.6,5140.0,Adult,,Torgersen North,Torgersen,2021-01-01,Healthy,PAPRI2021,,2020-12-22
GEN-0924,Gentoo,46.4,14.35,220.6,2831.0,Chick,N/A,biscoe 2,Biscoe,2024-06-30,Underweight,PAPRI2024,Yes,2024-06-29
CHN-0943,Chinstrap,48.82,20.219888747598212,181.3,4104.0,Adult,N/A,Dream South,Dream,2022-07-07,Overweight,PAPRI2022,Yes,2022-06-26
GEN-0925,Gentoo,,14.39,218.8,5182.0,Adult,N/A,Torgersen North,Torgersen,2023-08-05,Healthy,papri2024,Yes,2023-07-23
,Gentoo,41.65,13.81,220.5,4621.0,Adult,,Torgersen North,Torgersen,2020-10-22,Healthy,PAPRI2020,Yes,2020-10-15
,Gentto,49.63,15.95,218.6,4243.0,Adult,Female,Torgersen North,Torgersen,,Healthy,PAPRI2019,Yes,2019-11-23
,Gentoo,51.28,16.81,211.5,5375.0,Adult,,Torgersen North,Torgersen,,Healthy,PAPRI2024,Yes,2024-03-16
CHN-0944,Chinstrap,50.91,21.0,211.5,3784.0,Adult,?,Cormorant East,Cormorant,2024-12-20,Overweight,PAPRI2024,,2024-12-10
CHN-0945,Chinstrap,49.78,19.31,196.4,3680.0,Adult,,Cormorant East,Cormorant,2019-10-14,Overweight,PAPRI2019,Yes,2019-10-01
ADE-0926,Adelie,40.75,18.68,184.7,3636.0,Adult,Male,Dream South,Dream,2023-05-29,Healthy,PAPRI2023,Yes,2023-05-28
,Gentoo,46.49,16.42810620805909,212.5,4910.0,Juvenile,Male,Biscoe West,Biscoe,2024-12-22,Healthy,PAPRI2024,Yes,2024-12-10
GEN-0926,Gentoo,46.18,15.33,223.0,3163.0,Chick,,Cormorant East,Cormorant,2022-08-15,Underweight,PAPRI2022,Yes,2022-08-14
ADE-0927,Adelie,37.14,19.99,181.0,3341.0,Adult,,Shortcut Point,Shortcut,,Underweight,PAPRI2022,Yes,2022-03-10
GEN-0927,Gentoo,50.5,17.155592820289545,226.7,4573.0,Adult,,Torgersen North,Torgersen,error,Unwell,PAPRI2020,,2020-02-02
ADE-0928,Adelie,,17.97,192.0,4104.0,Adult,Male,,Shortcut,2022-09-15,Underweight,PAPRI2022,Yes,2022-09-08
CHN-0946,Chinstrap,52.61,18.85,192.8,2590.6592761744673,Chick,,Cormorant East,Cormorant,2022-05-08,Underweight,PAPRI2022,Yes,2022-05-06
,Adelie,38.22,17.01,193.7,3977.0,ADLT,,Torgersen North,Torgersen,2024-01-30,Healthy,PAPRI2024,Yes,2024-01-26
,Chinstrap,47.15,18.33,187.7,3717.0,Adult,Female,Torgersen North,Torgersen,2023-01-30,,PAPRI2023,Yes,2023-01-21
,Gentoo,41.35,16.32,,5402.0,Adult,Male,Torgersen North,Torgersen,2021-09-25,Healthy,PAPRI2021,,2021-09-24
,Adelie,40.45,21.0,183.7,2735.0,Juvenile,,Dream South,dreamland,2024-06-03,Underweight,PAPRI2024,Yes,2024-05-27
CHN-0947,Chinstrap,49.99,17.86,190.4,3593.0,Adult,N/A,Biscoe West,Biscoe,2021-09-20,Overweight,PAPRI2021,Yes,2021-09-14
CHN-0948,Chinstrap,53.9,17.38,,2936.0,Adult,,Biscoe West,Biscoe,2022-01-30,Underweight,,Yes,2022-01-22
,Adelie,40.3,17.94,195.5,3001.0,Adult,Female,Biscoe West,Biscoe,2021-03-20,Underweight,N/A,Yes,2021-03-16
,Chinstrap,50.86,19.58,197.38606321897768,2663.0,Juvenile,N/A,Dream South,Dream,2023-03-11,Underweight,PAPRI2023,,2023-03-06
GEN-0928,,49.07356068642016,16.32,212.2,3843.0,Juvenile,Female,Biscoe West,Biscoe,2023-02-19,Underweight,PAPRI2023,Yes,2023-02-18
,Adelie,32.0,,186.6,3596.0,Adult,,Dream South,unknown,2023-03-06,Healthy,PAPRI2023,Yes,2023-02-20
CHN-0949,Chinstrap,51.7,16.930778654086577,197.8,3230.0,Adult,Female,Dream South,Dream,2020-05-17,Underweight,PAPRI2020,No,
GEN-0929,Gentoo,44.09955643557443,14.24,223.6,4518.0,unk,,Torgersen North,Torgersen,2020-12-09,,PAPRI2020,,
,Chinstrap,,,187.9,2500.0,Chick,,,Biscoe,2022-09-21,Healthy,PAPRI2022,No,
CHN-0950,Chinstrap,42.79,17.08,186.6,3087.0,ADLT,,Dream South,Dream,2024-00-16,Underweight,PAPRI2020,Yes,2020-09-27
GEN-0930,Gentoo,42.52728534413734,15.48,215.5,4955.0,Adult,,Biscoe West,Biscoe,2021-03-03,Healthy,,Yes,2021-03-01
GEN-0931,Gentoo,48.55,15.18,220.2,4435.0,Adult,,Torgersen North,,2020-11-07,Healthy,PAPRI2020,No,
ADE-0929,Adelie,40.66,18.18,189.5,3136.0,Juvenile,Male,Biscoe West,Biscoe,2020-03-18,Underweight,PAPRI2020,Yes,2020-03-12
,Chinstrap,47.19,17.68,196.9,,Chick,,Shortcut Point,Shortcut,2023-08-05,Underweight,PAPRI2023,Yes,2023-07-31
,Gentoo,52.28,13.21,208.5,4524.0,Adult,,Biscoe West,Biscoe,2024-99-05,Healthy,PAPRI2023,Yes,2023-08-07
,Gentoo,52.38,14.83,185.37147601468416,4819.0,juvenille,Male,Torgersen North,Torgersen,2023-07-02,Healthy,PAPRI2023,No,
,Adelie,,19.25,196.1,3540.0,Adult,,Dream South,Dream,2020-02-18,Healthy,PAPRI2020,Yes,2020-02-18
GEN-0933,Gentoo,45.78,13.0,214.1,4573.0,Adult,Female,dream,Torgersen,2022-08-21,Critically Ill,,Yes,2022-08-10
CHN-0951,Chinstrap,54.20497446111923,19.27,200.9,3282.0,Adult,Female,Dream South,Dream,2020-11-07,Underweight,,Yes,2020-10-30
CHN-0952,Chinstrap,45.28,,192.2,3164.0,Adult,,Cormorant East,Cormorant,2024-04-08,Underweight,PAPRI2024,,2024-04-08
CHN-0953,Chinstrap,54.01,17.69,188.4,3127.0,Juvenile,,Biscoe West,,2022-12-30,Overwight,PAPRI2022,Yes,2022-12-18
,Adelie,44.89,18.72,179.5,4692.0,Adult,Male,Torgersen North,Torgersen,2024-07-23,Overweight,PAPRI2024,Yes,2024-07-16
,Chinstrap,,18.38,202.9,3734.0,Adult,,Biscoe West,Biscoe,2020-08-03,Healthy,,Yes,2020-08-02
,,49.54,16.67,223.1,5743.0,Adult,,,Cormorant,2024-13-14,Overweight,PAPRI2023,Yes,2023-03-04
GEN-0934,Gentoo,44.89,14.52,217.4,4966.0,Chick,,Torgersen North,Torgersen,2024-08-01,Healthy,PAPRI2024,Yes,2024-07-25
CHN-0954,Chinstrap,46.69,19.86,190.0,3431.0,Adult,,Torgersen North,Torgersen,2023-04-21,Healthy,PAPRI2023,Yes,2023-04-10
,Chinstrap,48.14,20.62,198.0,3221.489529231765,Juvenile,Female,Torgersen North,Torgersen,2020-01-17,Underweight,PAPR2023,Yes,2020-01-04
,Chinstrap,40.32,17.9,194.1,3548.0,Adult,,Torgersen North,Torgersen,2024-02-16,Healthy,PAPRI2021,Yes,2021-11-21
CHN-0955,Chinstrap,49.7,20.02,196.6,4340.0,Adult,Male,Torgersen North,Torgersen,,Overweight,PAPRI2020,Yes,2020-06-05
CHN-0956,Chinstrap,50.62,18.94,194.1,3667.0,Chick,Male,Biscoe West,Biscoe,,Healthy,PAPRI2022,Yes,2022-11-27
ADE-0931,Adelie,40.9632254062592,18.490073459227617,,2746.0,Juvenile,Female,Cormorant East,Cormorant,2021-11-27,Underweight,PAPRI2021,No,
GEN-0935,Gentoo,48.4,14.18,191.0379760965282,5344.0,Adult,Male,Shortcut Point,Shortcut,2023-10-16,Overweight,PAPRI2023,Yes,2023-10-04
,Adelie,39.67,15.62966754600194,188.9,3698.0,Adult,,Shortcut Point,unknown,2020-01-14,Overweight,PAPRI2020,No,
,Adelie,35.36,,186.4,4528.762317066942,Adult,Male,Unknown,Dream,2023-11-24,,PAPRI2023,No,
CHN-0957,Chinstrap,46.33,15.91,198.4,3787.0,Adult,Female,Biscoe West,bisco,,Underweight,PAPRI2022,,2022-08-09
ADE-0932,Adelie,39.51,19.03,194.2,3497.0,Adult,?,Dream South,Dream,2020-10-27,,PAPRI2020,,
CHN-0958,Chinstrap,54.56,18.46,194.2,2500.0,Chick,,Biscoe West,Biscoe,2023-02-05,,PAPRI2023,Yes,2023-01-22
CHN-0959,Chinstrap,45.39,14.84,197.6,4303.0,Adult,,Biscoe West,Biscoe,2022-03-18,Overweight,PAPRI2022,Yes,2022-03-13
GEN-0936,Gentoo,48.0,13.92,219.4,4039.0,unk,Female,Dream South,Dream,2020-09-28,Healthy,PAPRI2020,Yes,2020-09-26
ADE-0933,Adelie,39.33,,189.0,4071.0,Adult,Male,Torgersen,Torgersen,2023-05-25,Healthy,PAPRI2023,Yes,2023-05-11
